id,student_id,overall_score,technical_score,aptitude_score,coding_profile_score,recommended_actions
18492d7a-3dad-4b81-9f87-0921a259c05b,8dbcc77d-3cd7-44c5-a33f-06c8eef3e820,79.8,83.5,81.3,73.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f34dcfa5-c268-4654-844e-db4f2736b305,e4915405-4783-4351-a245-ef87e9424594,88.9,81.9,92.4,94.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b0b862e2-17be-4936-9d39-d30208558f1b,5a454b5e-09ef-41e5-99ab-a798fed98b9b,69.9,64.9,84.9,61.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
0641d9a9-b65d-459f-a8e5-8fc7c8085744,50eb809a-0c1a-4f40-a68f-e6d652d82df5,70.7,81.2,58.4,69.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9d6c4a5e-7ed5-4359-83f9-a7d353315b12,4386fcdb-3519-4874-9281-8aac1945fbd1,78.4,74.0,78.6,84.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
cfc7d4f0-db52-4c09-957e-990d42739e47,7bf0be70-6df2-479d-b470-bb3581a74893,53.9,50.1,76.0,36.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c92a1f69-744d-406a-afa8-987d5bfbcdee,929aacb4-8848-41d5-826b-198fd38c282c,77.9,71.9,90.0,73.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9e94448c-4426-436e-a29b-e7ee92dbaaee,5760b456-3ca1-4a60-8276-caf174ac145c,76.2,64.7,94.8,72.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
bffda76f-90ef-41ec-8ebf-1ec7166fcac4,545a7be8-63a6-49f9-82ba-15c729e970ef,63.7,70.3,61.6,57.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
567ad7d2-5b48-490d-bf3f-6aaaf8b37fd9,9f4f4382-b43c-43f7-afd6-7f42cc95e525,44.1,37.7,69.6,27.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b2f2492d-067a-4ac4-a38a-77d610fbbec6,5c99da36-6987-4c0f-91ea-c1c3447edd36,66.2,70.6,57.5,69.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
91bedb64-e0dd-442f-be62-1046b35e1a5f,3f481443-2b77-478b-ba13-0edd65a0ef94,73.9,73.8,73.7,74.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c51a82ec-9681-42a5-8ecb-676f67a7c4fc,c55164d5-fe26-43d4-8621-eac81ae95fc2,55.8,49.7,64.2,55.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
6bde3f62-1575-490b-8d7c-0c42529e9ce0,9a194e6c-e199-4b1d-b6bc-4c7f14f60129,74.8,75.4,77.4,71.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c28fc08f-7c84-4278-beeb-13488288c8db,80febf64-2e57-463f-996b-9e3a109abe5b,77.0,69.9,89.8,73.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2d0aef8d-e6cf-419e-8f6e-8e149d535970,9c91ebe5-f3dd-4506-a5ec-ff759eb6822a,74.2,74.1,74.6,73.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
26daab8f-c7d4-4931-8a02-0513d010c62b,f6b78c99-0303-4774-8547-d43ef73ac4bb,44.9,40.0,47.8,48.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
0e57baf3-bedc-406b-8b64-dfc4ad2fd2da,9892295e-580a-46c4-a44c-cd835411bf76,80.8,96.6,56.6,83.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d83be8fa-b626-4755-a71c-3ed770a555df,dbbe3465-694d-4fc3-8214-7195c6034655,47.0,49.2,51.5,39.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
074d485e-4de1-4981-aa7c-8e4bd94376ce,125db4c4-4e53-4c42-857b-9e2f5ea35ae2,68.8,64.7,74.7,68.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7a88e9f2-e0e6-4a86-baad-10157471b5e6,ba709e3b-7a4f-49ed-a2b3-8f573f4f06e8,84.1,78.9,93.8,81.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
54d13499-731d-4e91-a3aa-beb7c9d0a561,47e15ebf-3fe3-4f47-a31e-070a0ffd9c90,71.2,71.3,72.7,69.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f49cb8da-5875-4a71-9188-fb460f31052a,92c83e9c-7805-4331-b1dc-5ae8d93f90c1,67.7,82.0,49.0,67.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e9089e02-1dd7-43e1-8ac7-c09c1149168d,9f545a85-3bc1-482c-a992-727ba0d9e010,57.3,56.3,55.3,60.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
0b758f92-cb61-47b0-bc42-42d347dbc2aa,d0b60c6f-7009-4b51-912f-efa832392c26,60.6,61.9,60.1,59.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
0f33538f-6326-43ca-bad8-a9ccde46362a,2e2b1ef9-16ac-4184-aa15-e1150f6ac482,98.3,100.0,94.3,100.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e17d1e6e-f20f-4db9-9bb0-1eeaf051d0ad,af9854a3-9ec9-44ff-83f1-834da464c382,72.6,75.5,53.0,88.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
982c17d9-a785-4e12-a293-3630800bfc2d,37d57dad-e268-4057-8a72-d0f484cfb87d,59.8,64.6,47.6,65.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
159fc204-67a2-44ab-ac07-b75c92c8d461,f520acfc-42f8-4810-9793-1442a4009adf,81.7,76.2,82.4,88.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
1dfc1805-8ac3-47c0-a954-8db7eb9ffb3d,de59e297-4917-4419-9ea9-993422cefcf2,74.6,83.0,56.0,82.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
0b63bb06-26a9-4f41-a03e-7be3f1213629,462f96fa-ebb2-43c1-a1a7-90d65999932b,67.4,71.1,67.9,61.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d07beea1-3510-4777-8595-b3d8402dc7eb,61ce7a25-8966-4297-b408-3fb30cbc9394,78.6,75.2,87.6,74.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
fafdf385-e435-435e-b5f7-63ad01af86e6,ed3cb4c4-51b8-4080-80b2-41dbfca48bad,58.5,46.0,87.8,45.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
51abae3c-b7d4-45ea-a9b5-3a36de5e75d6,15035786-a854-4712-ba07-482404db9f3f,71.6,77.2,66.7,68.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
09c3a717-2aca-4016-981c-fe2fcb7a865d,f19a3f7c-62da-4bb6-9006-cd08dc661cd9,70.8,72.0,70.2,69.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ee5ca394-7ddf-4561-b173-abff42f93a9c,6dd58b53-2cc0-4281-acca-3b74475ef268,65.6,69.4,65.3,60.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e1606c1d-b923-46c6-8e2d-183a907ca399,1b298305-c00d-48fe-a978-77e6d1094380,84.9,96.7,68.2,85.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7c2c28f0-8480-469b-b038-28791c6c6d02,5c01ce5e-5490-466c-8049-69144542083b,63.0,55.6,79.5,56.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8a668af7-7d2b-465d-81a0-0e5f1b74d0de,0878c386-776f-4526-a2ad-676bcf927e67,71.7,76.2,47.7,89.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
dc7d98cc-942a-47f0-ae73-41056cb59ffe,19d1eb1c-0a4d-4c18-8ebe-285b2645cf18,65.7,58.1,77.4,64.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a8862630-f523-405f-a298-8a6e1e01217f,f7a70478-994f-4ebb-9078-73b5e632c2e8,72.1,75.7,58.4,81.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8d9dd158-50d0-4322-bf90-94c0642000ea,5044810a-2a6e-4956-8c77-4f38cb201e6d,70.9,67.1,78.9,68.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
38fb7adf-8bbb-4540-a930-0bf4f15afdca,de8b3d49-9000-4783-844d-7ec5a8748326,77.2,86.6,67.9,74.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
491dfb0d-8b0d-4ce4-b605-905dd2736e5e,78cd1b79-c9e7-4568-aa23-5d2ed5bbccd1,74.9,74.9,71.0,78.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
87eb1354-3dc7-47fe-bec0-ee130c288dd7,94bc0fca-5f06-450c-b0e9-dd58fca94c97,53.2,52.3,46.1,61.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
339e28c9-d363-44af-a227-399c4e33c5bb,fc3b8e2d-585f-4339-8e49-7058af1b1d72,62.5,55.4,78.3,56.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
5e7f0fd6-2a5d-490f-934c-1c19bba1bbc0,bb8e640c-1366-4e43-90ab-77bf5c234dd3,53.5,53.9,56.3,50.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
49486371-8d43-4664-a48f-9ddf5eb4d4c8,733ccf43-f0e7-4ca1-83bd-68726181d40b,69.6,67.9,59.3,82.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8305defd-43e8-40ac-891d-7f9eeb53df63,7b6a435e-5b61-4f0f-905d-dbe4d65d6a6e,62.9,65.8,54.2,67.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7925576c-92e1-4136-ab06-d27ccb892c20,b409980d-b848-4e6b-bbdc-27f8ca6f737f,65.9,78.4,51.1,64.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
6b5aae2d-ec20-40b1-9b28-1c4204d87dca,3a973ea2-3aae-42ab-a6f4-08b003ad2ee4,84.0,90.1,59.8,100.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f280a496-9094-4155-9ffd-1d47f6c84461,7ca17941-3c21-4b0a-9b19-d2aaeff6064f,60.6,70.9,50.8,56.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
5c6235ee-642e-47d2-952b-5ac7005c548f,75f6feda-a267-4ed1-82db-b6720c8b1a9a,73.4,75.2,56.1,88.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
dcdd4359-ceb2-4a8e-bbd2-fe4238bccd30,681ceb05-05e2-4070-9704-4ccebd48bd69,55.7,52.1,60.9,55.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a4c8eab4-ac74-450b-aa2c-a88616afbf18,1a1914dc-b273-44ac-93b0-c80a66e61e2a,73.3,81.2,59.2,76.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8b7431ef-689f-429a-b9d3-d67ec522098f,9e56ef89-0c52-4e04-beff-14496aa1f6fa,72.9,74.7,59.4,83.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b3148b82-44a2-420d-9ee2-1e0b93fcb126,778578b6-1155-4bec-a488-eeb9e81ce5f1,80.5,74.2,94.4,75.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
3bb1ab3f-2995-4980-9977-926c9965253a,2eea3025-aa4d-42d4-a953-41265cdda874,61.5,50.1,80.5,57.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c9bd7352-2f28-4cf3-8f75-01aa123bc2e8,80bee9cf-5d06-43f6-a324-125c4ca2ad10,80.7,92.1,68.2,77.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e783f6bc-e8b3-4c24-9e16-ef4172d51586,bb43d93c-a820-4dfe-a1aa-361f41b20946,92.1,94.2,89.6,91.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
1c28a929-5c2e-4050-8ec2-c547dee6bd82,12ffdd35-1983-4516-84ba-e5c05354fd16,80.2,82.0,74.1,84.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
073889ba-9158-48c3-bb8d-e60d473f1d74,96f05d64-345a-4f30-ac9a-a5d401c71c6f,56.6,59.0,52.3,57.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
64f2a6d3-7f52-4d5d-a9be-f3955c5beca2,6341c91d-9a0a-4d79-a295-60e839398818,69.1,71.4,59.6,75.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
423757bf-818b-4534-b642-8655ccbb3cef,93e5f693-9a5d-499a-b901-3598de01014b,69.8,67.2,79.9,63.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
781151f0-890c-4337-a825-64f42de3d7e9,accd7619-ac08-4835-8426-136eb7053b09,62.9,56.2,90.5,44.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
5de5c7ab-a97c-4e51-9e94-eda3b3c07489,2ff85deb-17c4-4678-bbba-bef09bfbd6fd,74.7,72.7,90.8,61.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
5c18605b-5970-4e03-813f-8da2e0558e72,de6ca32c-428f-45ad-976a-a3f61ebc016d,63.3,61.5,60.2,68.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2b8cfd8a-25fa-4e34-921f-e5c9d42aec10,1214d0da-f248-4f36-b6ee-77900a8b47d6,75.6,76.2,66.2,84.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
568adf7e-969f-4ddf-9887-fe1d3f2d4ea2,e704dbba-bc2a-41be-aacc-e8ce808b7b26,70.7,76.4,70.7,63.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
5190e430-cb29-4e10-9b04-edcbbcb406b1,c11e2f54-f779-459c-9e59-4963c963e881,68.2,71.6,55.0,76.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b8b3bac1-d0e9-4400-bc6f-463f5addfadf,3b63819d-439e-4ae7-9d6c-69c928793169,68.4,72.3,73.9,57.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
77c85308-0bea-4dc3-9d2a-37ec92cb283e,74975483-214e-4eda-ab97-a64efb13fd3a,91.9,87.8,91.0,98.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9a9cddf1-e5ca-4b74-b6fd-ba7f3bf8ed0f,4e96ea77-5242-4382-898d-9f1cfb44a5e6,40.0,38.0,56.4,26.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b0347dd1-8706-47c9-bd91-6136714d5262,e84d89a3-3147-4bc9-9ab7-131ead64d534,55.6,51.1,69.7,47.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
68bad4ce-5994-4483-98af-273860595ada,12b0d6ad-02f8-4ffa-9bff-8ef330ba9b8b,85.1,79.2,89.7,88.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ce3ae911-7a44-43ca-959c-96897d884512,a8881a5f-4bb2-45f9-b358-c6b2898e665a,77.3,82.4,77.9,70.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c134cfaa-7138-474a-a63f-332b30ebf036,0588db62-528e-44a0-a7db-027039547cc9,60.1,66.2,55.0,57.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2cd5d825-315e-44d5-a32e-63b34f82429d,883d1cc7-ac81-4116-9ab8-274d4318b8b6,69.6,68.4,75.2,65.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
13714984-2624-4382-b854-66eecaf81686,448f32c5-7a26-41b8-958c-65ccbe83f8a4,69.2,70.8,76.4,59.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
83808390-9a4f-4dce-b911-557b08fdad91,41a4e6a1-4087-465f-8dc4-eca61769e22f,65.4,69.7,61.3,63.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
244edc10-6fb3-48cf-b0a8-763a9818f91b,0fa32671-9012-4e5f-9e0a-080e0f7b5beb,66.5,72.1,58.1,67.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a268a10f-7a63-4a96-9651-0c2264949a0e,6177cef9-10f8-4313-b0e2-689a49a1a8d4,90.7,92.8,87.6,91.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9fabc263-4f65-4727-852a-a2c4c7eb6433,2703ba50-5baf-43b7-bac0-c2d67bb4cda5,71.9,71.7,64.5,79.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8890d06d-ab2c-44e2-b36a-84bec87e4696,75918ca2-6a21-408d-ac63-e5de188154ce,57.3,46.0,69.7,60.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d88cf6a3-a32c-4577-9a22-b083a99c77bb,a4c5b46d-c9f2-414f-a0b2-91c1ad2383d5,69.9,70.7,82.1,56.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
76b8b3ef-ed28-42aa-8def-b867716fb8e9,0dab6e6f-c53b-4063-8afc-0ed98aad91fd,38.5,33.9,57.2,25.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7ed5d143-1f7f-4ff8-b888-549a7dcaccfe,42275199-7471-4736-94e5-41bc47f40405,69.1,66.3,77.9,64.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7e091e99-7659-480c-8025-f82c11b2b76b,9fcd698f-e508-416e-90f0-bf4997ef7573,64.0,62.8,64.5,65.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8ebd60b0-208a-4b48-a10a-7ef7f72bf344,f7518e2b-9882-4471-a67e-228189eed01a,52.2,42.8,60.0,56.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
fd73ad2e-2721-4ea2-882b-100c65fafb96,95037317-458a-455f-9702-95f7c1a5ea36,66.8,76.3,49.7,71.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7b4db439-d9d0-44a4-ab6c-9f73faa460c9,8fe19e1d-f84c-4a39-8922-3fcfae1a4a33,66.4,67.4,70.2,61.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
3b625a6b-8c25-4e77-8403-bd023a4d93eb,ff437719-5046-453d-843e-628f739b47c5,71.5,66.3,72.4,77.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
dafabdf2-fdc1-43b4-bcf0-9b2a2d57e57c,17f46db7-ec9b-4fd8-a527-b0f0bdaabbac,72.9,72.0,71.6,75.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
345c1627-6786-4d5d-9565-544464b7eeaf,4e8acbac-a6f4-4059-a671-eead236c95da,58.8,52.6,79.3,46.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e518093f-d708-4667-a979-c3babac0023b,2558e420-74ca-4615-adc0-653af7be501b,56.2,59.3,56.8,51.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
62d1572a-4762-42c7-8a44-164299944f92,661cd282-beae-4ca4-98fd-00aed4f56835,39.1,36.8,58.6,22.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b8be546d-1bf6-42b1-a0f4-be62f585bfc8,1c526e5f-5625-47d5-980a-18537732ee20,69.6,73.9,47.8,85.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d4c2f588-b2ad-4f0d-a2ad-974acdc0e607,d83fa806-d07f-470a-8edb-d07e29008a53,83.2,88.7,81.2,77.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8fadfe34-bcc4-4be8-9020-4fbec2b9f0e2,95225e7e-5ef7-420f-a5f1-41349acc160e,53.4,56.8,56.9,45.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
4b1a51cd-348b-4ffd-b05c-58cd4a30483f,7bb988a3-2d40-478d-a082-050dae71947f,67.1,71.9,58.7,69.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
eaa1fe78-740f-4949-83fb-7af750926e79,c1942ffb-178b-43e8-b25c-2261a2fafb15,62.8,68.1,57.3,61.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
78d4ce67-038b-44b8-921c-8833762cb51e,9d306591-85b0-413f-b465-9dec20a52ce0,82.1,78.2,78.1,91.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
77714a0a-d099-4c4f-8aba-e4d6d227290a,1f1d2a35-1920-4d99-8b6a-c2d552ce37cb,70.7,68.1,64.4,80.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
39e6eeed-0cbd-45a7-a0c9-fc584b0f8b53,95b069e9-bb66-4498-afec-710b5cf149e8,82.0,95.2,53.0,93.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7c6e553c-7270-414b-8126-daf098dc1ecb,e7331a31-ce9f-40b2-a318-d4d4757c59ed,78.0,74.4,91.3,69.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c2077e32-9806-43d0-ae80-2cb49e316acd,4a9c827e-4f21-405b-96d1-2fa16cf3c9e2,51.0,58.7,46.4,45.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
08152fcc-aec1-42aa-a93f-5d106a7997dd,312f8616-7c11-4091-a381-a18e9111c559,68.5,79.4,50.5,71.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a3159447-2fbf-4648-8c23-9264777a9770,b5d6968a-5873-453e-a6a2-534d7cbaea93,74.5,68.2,79.4,78.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
fcf56b56-cb28-4563-a504-241e044b5c3a,3a44ec3c-dd33-41e6-b043-bb7ec9c58683,51.5,53.0,46.1,54.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8b5cdf5d-f4a8-4ba1-a423-04efd679ab7f,12ecd442-52e2-432e-b9c5-436aa62ab373,70.8,75.8,66.4,68.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
4aa53f22-d60f-42b3-9684-9973ea9e30e9,8e48936a-48b0-4cd4-aca7-8a60f3d82a38,81.9,90.7,69.7,82.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c05f1c81-7d68-4371-a832-f05c38a3d2b9,f6330253-6ea8-4ef7-a826-76a4e5f290e6,65.6,74.5,54.5,64.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f0878fae-9e83-49dc-b888-70706cca68d6,94839a0a-17c3-4e71-9c30-c5fc1d0c1b12,43.5,42.2,51.7,36.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b50abdc3-ffc6-4b85-93f3-56a4c3cd06b5,b78b6641-2d3b-4d61-a25e-5b70360aabc5,58.6,60.7,61.6,52.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
50c54dcb-5a1a-43b0-83fb-21fbde542026,48fb2dfb-66c8-4082-b603-925c2121bb34,85.6,93.3,78.6,82.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f98aeff8-ed5b-4463-85e1-8e8b87266764,9b750ad9-9ae5-4f3f-bdd3-a60f23ba1f83,67.7,77.0,51.6,71.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
26be50c3-d441-40b5-bd6d-3eb9e9156a9c,78909ea2-6855-49d0-bab9-321bda3984dd,84.4,80.3,86.7,87.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b7d6dded-e759-4600-abae-650c8a966f9d,4589164c-d275-47b0-8c9e-f9fdb74594c8,69.0,62.9,69.6,76.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
74276351-096b-4444-ab90-e3b5ae00b71e,1df0ef92-2c69-4e66-87da-62e8185dac87,65.4,71.1,53.2,70.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f7ebe15a-9c37-4e9b-a01c-0ce59567e838,e52949df-5928-4aaf-8e10-4ef6cdcb6d23,70.8,59.0,87.3,70.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
3fa28ebe-b2e0-41dc-819c-db19a17a88b2,c9f54af6-5ba7-49a6-b967-db9c30bcc087,82.1,76.8,93.6,77.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
4931514a-9278-4b02-8b38-8dc875d71d06,b202b3df-ac05-4fce-b02b-68c6b6b9ec4d,71.2,66.3,94.1,55.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
68d4afd9-7030-435c-b5c9-e99ed4a141a6,e6e9a470-fad6-41c1-ad29-6ece296a80bb,79.1,72.0,92.8,74.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c9884877-87a9-4b02-86f9-761486b41251,16383687-f45e-434a-afaf-d6a562f498be,54.9,56.2,47.4,60.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
985a6335-d73b-4200-aa68-ea27ec6f8331,117e01b1-419c-4978-8e31-27aeed6b520a,63.2,68.0,55.4,64.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
737a0f87-3aed-422c-ba94-091d5d1619ec,3b3054d6-369d-41fe-b36c-3954a9b0cdfd,71.8,72.2,75.2,68.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
4f17f3fb-b90f-4331-b3ce-5ff36e0eb9f4,14782e0a-46cc-42a7-9b74-f972af5f186f,55.7,47.9,66.2,55.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7d6eaed7-2d1c-41ed-b6a5-2ef05cb0abaa,e709cd63-0940-4942-9a2e-6279b5673342,84.8,85.2,77.4,91.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
429ce808-ff95-49af-891e-339de5ddd7fd,6b907d9a-8065-474a-8bad-7551122e8c1a,61.1,60.1,51.4,72.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
