id,student_id,title,category,description,achieved_on,issuing_organization,proof_url
2e5fd554-559e-4ec0-83d8-86ebef2c8d67,9e56ef89-0c52-4e04-beff-14496aa1f6fa,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2025-04-28,External Body,https://uei-proofs.s3.amazonaws.com/ach-ef7cd427.pdf
833670ba-83ec-40b1-aa21-d8850a57ee19,2eea3025-aa4d-42d4-a953-41265cdda874,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2025-01-15,Google,https://uei-proofs.s3.amazonaws.com/ach-f2e9e834.pdf
845dc8bc-c96d-4c5f-94dc-880f901b3020,2eea3025-aa4d-42d4-a953-41265cdda874,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2024-07-03,AWS,https://uei-proofs.s3.amazonaws.com/ach-1a088a89.pdf
64377ea7-2484-4456-bd67-cac680158fb2,2eea3025-aa4d-42d4-a953-41265cdda874,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2025-02-22,SKIT,https://uei-proofs.s3.amazonaws.com/ach-0a842834.pdf
00c11de4-b9b4-403d-9070-fa9ccb6a6411,bb43d93c-a820-4dfe-a1aa-361f41b20946,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2025-10-05,AICTE,https://uei-proofs.s3.amazonaws.com/ach-57b8968a.pdf
37bb1298-4fed-4fb0-a70c-010e11f558eb,12ffdd35-1983-4516-84ba-e5c05354fd16,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2025-02-28,SKIT,https://uei-proofs.s3.amazonaws.com/ach-13cb63f4.pdf
f1546805-0a9d-4f0a-9393-13605be5b4fb,96f05d64-345a-4f30-ac9a-a5d401c71c6f,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2024-08-14,SKIT,https://uei-proofs.s3.amazonaws.com/ach-ff7b06e3.pdf
878e2867-d033-46de-bbb2-6d732fe3a740,6341c91d-9a0a-4d79-a295-60e839398818,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2025-05-09,AWS,https://uei-proofs.s3.amazonaws.com/ach-0d3aeb60.pdf
9a1435c1-e776-4a15-a892-4757da658a48,6341c91d-9a0a-4d79-a295-60e839398818,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2026-07-07,AICTE,https://uei-proofs.s3.amazonaws.com/ach-271d3b01.pdf
408ba1dc-e667-4bba-86f2-b592333ab806,6341c91d-9a0a-4d79-a295-60e839398818,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2026-02-13,External Body,https://uei-proofs.s3.amazonaws.com/ach-2eeb2647.pdf
f758ecdd-e8c8-48c1-8ff9-3343003cb544,93e5f693-9a5d-499a-b901-3598de01014b,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2025-07-02,SKIT,https://uei-proofs.s3.amazonaws.com/ach-0664cc63.pdf
8c081fc1-cd4e-4cb6-8508-d05cf34dab54,93e5f693-9a5d-499a-b901-3598de01014b,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2025-08-11,External Body,https://uei-proofs.s3.amazonaws.com/ach-1631741d.pdf
2551977c-482e-47f9-a34b-8785a4af8dbf,accd7619-ac08-4835-8426-136eb7053b09,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2025-04-28,AWS,https://uei-proofs.s3.amazonaws.com/ach-d90cfc0c.pdf
d2e785e1-a8f1-4dea-bdf6-63dd7a2d56bf,2ff85deb-17c4-4678-bbba-bef09bfbd6fd,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2026-07-22,IEEE,https://uei-proofs.s3.amazonaws.com/ach-836fc8b7.pdf
8c20f9a4-7c55-49a9-9509-b185d289d21b,de6ca32c-428f-45ad-976a-a3f61ebc016d,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2025-03-29,SKIT,https://uei-proofs.s3.amazonaws.com/ach-b9c1b1d7.pdf
dec3623b-53c8-418f-ac1c-7507abab5581,1214d0da-f248-4f36-b6ee-77900a8b47d6,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2025-05-28,AWS,https://uei-proofs.s3.amazonaws.com/ach-71f71ace.pdf
412a4ca7-1f35-4c69-85db-e685762e4568,1214d0da-f248-4f36-b6ee-77900a8b47d6,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2024-07-31,AICTE,https://uei-proofs.s3.amazonaws.com/ach-e44a7f64.pdf
0b5935d4-e327-466e-a655-e79db1a46788,3b63819d-439e-4ae7-9d6c-69c928793169,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2025-11-12,Google,https://uei-proofs.s3.amazonaws.com/ach-696d4509.pdf
4dd6f1c2-8e64-465e-a18d-60d8e330eb6c,a8881a5f-4bb2-45f9-b358-c6b2898e665a,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2024-10-28,Google,https://uei-proofs.s3.amazonaws.com/ach-1aa45646.pdf
1c3b5fe2-9f12-4b6d-9eab-ce45a1cc766d,a8881a5f-4bb2-45f9-b358-c6b2898e665a,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2026-04-15,Google,https://uei-proofs.s3.amazonaws.com/ach-83618048.pdf
dce44e00-6bef-45aa-8331-ed31bdd6fa81,75918ca2-6a21-408d-ac63-e5de188154ce,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2024-12-25,IEEE,https://uei-proofs.s3.amazonaws.com/ach-ff056460.pdf
95e9737b-48a3-4c92-9fe9-7748510c9861,a4c5b46d-c9f2-414f-a0b2-91c1ad2383d5,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2025-12-31,AWS,https://uei-proofs.s3.amazonaws.com/ach-ce3c981b.pdf
deeb9125-d3f3-475d-9ca2-3473a8cc98be,0dab6e6f-c53b-4063-8afc-0ed98aad91fd,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2024-10-25,AWS,https://uei-proofs.s3.amazonaws.com/ach-f32513d6.pdf
8218dde5-7555-41b1-8bd5-601f67a18a90,9fcd698f-e508-416e-90f0-bf4997ef7573,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2024-11-25,SKIT,https://uei-proofs.s3.amazonaws.com/ach-8ee95a42.pdf
7a86e4e5-7ebd-47ee-9f0d-7315fb0f6b1a,f7518e2b-9882-4471-a67e-228189eed01a,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2025-08-11,SKIT,https://uei-proofs.s3.amazonaws.com/ach-848a845f.pdf
d486daef-8f51-43e1-b65a-f522efbfc58e,95037317-458a-455f-9702-95f7c1a5ea36,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2025-04-03,Google,https://uei-proofs.s3.amazonaws.com/ach-9d58dce2.pdf
4f616325-d422-4b47-b3d3-c07149e5e6e7,17f46db7-ec9b-4fd8-a527-b0f0bdaabbac,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2024-11-21,Google,https://uei-proofs.s3.amazonaws.com/ach-a706a391.pdf
263ea2e3-bd47-4c11-a2a2-8613522eaf1b,4e8acbac-a6f4-4059-a671-eead236c95da,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2026-03-01,AWS,https://uei-proofs.s3.amazonaws.com/ach-f1b21556.pdf
408a9d85-0648-4d43-ac14-4ab407a584e1,661cd282-beae-4ca4-98fd-00aed4f56835,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2024-06-25,AWS,https://uei-proofs.s3.amazonaws.com/ach-89ffba8a.pdf
dac5eefa-3fb3-4e12-a8e2-6bdeaa674c63,661cd282-beae-4ca4-98fd-00aed4f56835,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2025-06-16,Google,https://uei-proofs.s3.amazonaws.com/ach-1bf993e7.pdf
276d8662-1651-480f-8532-ec6f766ab18d,d83fa806-d07f-470a-8edb-d07e29008a53,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2024-09-20,SKIT,https://uei-proofs.s3.amazonaws.com/ach-3dfbb120.pdf
eebe88a2-99c9-4bba-9121-b5e5c590aa45,d83fa806-d07f-470a-8edb-d07e29008a53,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2025-11-22,IEEE,https://uei-proofs.s3.amazonaws.com/ach-ef4aac89.pdf
12408ee8-8d8b-4d87-9062-774c12698429,95225e7e-5ef7-420f-a5f1-41349acc160e,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2024-10-14,External Body,https://uei-proofs.s3.amazonaws.com/ach-491b0503.pdf
4f7d8b34-fd91-45cc-bb30-58d24e8477ef,c1942ffb-178b-43e8-b25c-2261a2fafb15,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2024-09-24,External Body,https://uei-proofs.s3.amazonaws.com/ach-c4b0ba12.pdf
c1bc0fe4-50e2-4862-9d72-09c560a76933,9d306591-85b0-413f-b465-9dec20a52ce0,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2024-11-10,IEEE,https://uei-proofs.s3.amazonaws.com/ach-2528db35.pdf
77ca6fa7-956a-4c06-8825-41746f6b8349,95b069e9-bb66-4498-afec-710b5cf149e8,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2026-04-21,IEEE,https://uei-proofs.s3.amazonaws.com/ach-bdc36306.pdf
6e0cd1b8-cf58-4a4b-a746-ce45e892b5e0,95b069e9-bb66-4498-afec-710b5cf149e8,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2026-07-13,Google,https://uei-proofs.s3.amazonaws.com/ach-e066021f.pdf
8811c244-b59b-4e2b-9a03-95034a9d799d,95b069e9-bb66-4498-afec-710b5cf149e8,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2025-04-09,SKIT,https://uei-proofs.s3.amazonaws.com/ach-b5f13ad2.pdf
9837667f-be22-4e6f-a74c-483e49d7981e,e7331a31-ce9f-40b2-a318-d4d4757c59ed,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2026-02-01,AWS,https://uei-proofs.s3.amazonaws.com/ach-58408138.pdf
6cf30c69-28c7-4669-826e-70d15d68b889,312f8616-7c11-4091-a381-a18e9111c559,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2025-06-28,External Body,https://uei-proofs.s3.amazonaws.com/ach-32b983b8.pdf
623310c9-9b02-4a5a-a711-1e35c3858401,3a44ec3c-dd33-41e6-b043-bb7ec9c58683,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2025-05-04,SKIT,https://uei-proofs.s3.amazonaws.com/ach-53326e20.pdf
35f6d133-07cd-4fe3-ba5d-06cd0f45160a,8e48936a-48b0-4cd4-aca7-8a60f3d82a38,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2024-06-10,SKIT,https://uei-proofs.s3.amazonaws.com/ach-987d46fd.pdf
c64bb1d3-c2fe-458f-ae56-dec38fb2b80a,8e48936a-48b0-4cd4-aca7-8a60f3d82a38,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-06-05,Google,https://uei-proofs.s3.amazonaws.com/ach-b4ff1d23.pdf
d06617a8-2415-40df-a4b6-31179fd91614,48fb2dfb-66c8-4082-b603-925c2121bb34,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2026-07-17,AICTE,https://uei-proofs.s3.amazonaws.com/ach-c6a7cf78.pdf
7e9819a4-2059-4c67-b72b-7f080e5e6f12,9b750ad9-9ae5-4f3f-bdd3-a60f23ba1f83,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-07-28,Google,https://uei-proofs.s3.amazonaws.com/ach-79323b88.pdf
2be51905-91c3-4cb2-b6b8-3dbda887df54,9b750ad9-9ae5-4f3f-bdd3-a60f23ba1f83,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2024-12-08,External Body,https://uei-proofs.s3.amazonaws.com/ach-cca0fe5b.pdf
c7f0826c-456f-4f64-a467-e62914dbdd63,b202b3df-ac05-4fce-b02b-68c6b6b9ec4d,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2025-01-20,AWS,https://uei-proofs.s3.amazonaws.com/ach-e81d7212.pdf
013158dc-e4a8-4ed1-8847-c58cf1b02fc3,b202b3df-ac05-4fce-b02b-68c6b6b9ec4d,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2025-05-29,AWS,https://uei-proofs.s3.amazonaws.com/ach-0b80efd2.pdf
bedc7abc-50e9-4156-b27a-5261b8da535a,e6e9a470-fad6-41c1-ad29-6ece296a80bb,Smart India Hackathon - Finalist,HACKATHON,Achievement recorded under Hackathon category.,2025-09-18,Google,https://uei-proofs.s3.amazonaws.com/ach-213ad7a1.pdf
d42701c5-ed4c-4063-a838-873d6157cc9a,16383687-f45e-434a-afaf-d6a562f498be,Smart India Hackathon - Finalist,HACKATHON,Achievement recorded under Hackathon category.,2025-02-01,Google,https://uei-proofs.s3.amazonaws.com/ach-d3532643.pdf
55298309-93b2-4d5f-ada8-830eaf8618fb,117e01b1-419c-4978-8e31-27aeed6b520a,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2025-04-30,IEEE,https://uei-proofs.s3.amazonaws.com/ach-9ce45ff8.pdf
cd417de0-a591-4ba4-b841-9b0f60ebc40c,117e01b1-419c-4978-8e31-27aeed6b520a,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2025-06-06,Google,https://uei-proofs.s3.amazonaws.com/ach-8f7d56aa.pdf
2741d2ad-c168-4ffb-b4b6-f9d314146db2,117e01b1-419c-4978-8e31-27aeed6b520a,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2025-01-17,SKIT,https://uei-proofs.s3.amazonaws.com/ach-d07ac31c.pdf
be41d328-38a7-4aa4-bd86-2577c59ed31c,37b6477b-72eb-4463-996c-9a0eed5f9613,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2026-01-29,SKIT,https://uei-proofs.s3.amazonaws.com/ach-00044855.pdf
f33df956-e14d-418c-8a93-a4bf9589c67b,e36650ad-b473-4508-88d7-99356c7cd0f5,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2024-10-10,AICTE,https://uei-proofs.s3.amazonaws.com/ach-19b04da9.pdf
0e557f29-3328-4928-bef7-4a2674fc3c32,6ab4f569-a668-4546-98c7-272c06409571,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2026-01-29,Google,https://uei-proofs.s3.amazonaws.com/ach-5f419bcf.pdf
76416cab-5d36-40fc-b361-57b9a385897e,df61065c-0a4f-4fb1-9b92-e86c88aab30e,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2026-04-20,AICTE,https://uei-proofs.s3.amazonaws.com/ach-4722b35c.pdf
af31a875-498a-42b8-add6-175fea357b81,df61065c-0a4f-4fb1-9b92-e86c88aab30e,College Hackathon - 2nd Place,HACKATHON,Achievement recorded under Hackathon category.,2025-02-27,IEEE,https://uei-proofs.s3.amazonaws.com/ach-c0f7958a.pdf
d2f7b52e-9a5d-4ef1-baf9-b82f86671bf6,8bc81522-a65f-436a-b15b-e30e34ba369d,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2024-09-22,AWS,https://uei-proofs.s3.amazonaws.com/ach-f3a1510a.pdf
66167844-1981-4c8c-8e75-3ad18a4dfc56,8bc81522-a65f-436a-b15b-e30e34ba369d,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2024-08-06,AICTE,https://uei-proofs.s3.amazonaws.com/ach-11ff1f84.pdf
ee49b7b6-82d9-4de9-a2c6-e485fcdbe05c,6833a84b-cae2-4f55-aeee-c22d71848337,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2026-06-01,SKIT,https://uei-proofs.s3.amazonaws.com/ach-48f1648e.pdf
a586436f-3976-4bcd-9abf-11fc0e2c3dcf,6833a84b-cae2-4f55-aeee-c22d71848337,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2025-11-19,Google,https://uei-proofs.s3.amazonaws.com/ach-9845935e.pdf
30058c82-c173-49a1-ba66-84b9a358b58b,6833a84b-cae2-4f55-aeee-c22d71848337,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2024-12-10,SKIT,https://uei-proofs.s3.amazonaws.com/ach-eaed1c4e.pdf
3a448fb8-2439-4fe2-b723-ddd6ed7d906b,466ca839-b689-4476-9d1f-ccbc87bdbbd6,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2024-12-06,Google,https://uei-proofs.s3.amazonaws.com/ach-22ac969c.pdf
28b49ec6-0743-4e95-b43f-90d9569f3291,1b72a24f-b08f-49a4-a035-c9407cfe0e5f,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2025-12-23,IEEE,https://uei-proofs.s3.amazonaws.com/ach-0d98c7ed.pdf
54bc097e-0803-4db8-b3fa-5eee088e94f2,328336ab-7588-45a7-8ac0-422d2245d8b7,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2025-03-10,AWS,https://uei-proofs.s3.amazonaws.com/ach-1cc6d14c.pdf
6dbe5800-3415-45ca-8c8e-fe1ed55c1b99,0c5aa003-a3ff-4fda-9e60-5fa595d77120,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2025-04-03,SKIT,https://uei-proofs.s3.amazonaws.com/ach-b49fd280.pdf
751ea9a1-0ba7-4f20-bd7e-81356cd80633,42d9c168-fd14-43c0-b16a-ee1a15541af1,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2024-07-17,SKIT,https://uei-proofs.s3.amazonaws.com/ach-5ab8a3e0.pdf
83942519-0f04-42ef-b783-b2b96b87565c,09430dca-fd8c-41d9-a410-b11374f07e3e,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2025-12-18,Google,https://uei-proofs.s3.amazonaws.com/ach-9c819613.pdf
30e417ed-bb80-4bd3-8ebc-fc6909efea15,2f25aea6-f628-454d-94da-c033a75d09f7,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2024-11-29,Google,https://uei-proofs.s3.amazonaws.com/ach-14f46985.pdf
7bbe97f2-fcf2-4b81-8820-5b8de01f0ee0,3a493c90-6eab-4969-8522-1072ea4620ca,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2025-01-28,IEEE,https://uei-proofs.s3.amazonaws.com/ach-21102249.pdf
687bafb3-9b01-4bf6-8593-71a4c1d84b7f,aa83ea2c-6542-46be-8585-263bd02f139a,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2024-06-20,AWS,https://uei-proofs.s3.amazonaws.com/ach-d6facded.pdf
170603a2-7041-4cdf-a677-ad0f3770b3c2,da621c33-de01-4eb0-8abf-eec98a946ebc,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2025-05-04,AWS,https://uei-proofs.s3.amazonaws.com/ach-8e0b7209.pdf
d1d4c8e8-2839-4271-be08-a1e0aec3acc0,b69a176f-47a1-4ef4-9c21-1a8675f39902,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2026-04-23,AICTE,https://uei-proofs.s3.amazonaws.com/ach-4202f20b.pdf
d6e65195-560a-4edb-a38c-9df482587650,d3fb4855-a101-4c14-a94d-ecd97e3191b6,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2024-06-12,Google,https://uei-proofs.s3.amazonaws.com/ach-325909a5.pdf
8469a450-33ea-458c-a281-96f5b78b5f4e,f2323f7e-f5df-4968-9088-7aee14f4eb31,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2024-12-31,IEEE,https://uei-proofs.s3.amazonaws.com/ach-5f220dff.pdf
a1d58ce2-dc2a-458f-9468-1bc964a0ec9f,c604cd80-92e9-4f72-96ee-5f18f2411e2e,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2025-10-05,IEEE,https://uei-proofs.s3.amazonaws.com/ach-2e85e5f9.pdf
b5fcdcfc-9177-4e5f-b0ae-321ad4ebeae8,16a33464-ab52-4756-9a86-449f75b11a5f,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-05-14,AICTE,https://uei-proofs.s3.amazonaws.com/ach-e8ee242b.pdf
543260c1-cd43-4e00-b065-379258bac179,57ed2e05-c77a-4f69-8cf7-78c8758232f0,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2025-11-08,Google,https://uei-proofs.s3.amazonaws.com/ach-b8a0b8e7.pdf
510513ed-7d16-4a7a-a8c0-12d8d7b62d09,dde68789-89a6-4de6-94f8-e8eb1a3f599e,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2024-12-31,External Body,https://uei-proofs.s3.amazonaws.com/ach-abe7fd60.pdf
77a96fda-f02d-429c-8bf7-e20ba171b9d8,18564a06-d03c-41ff-b809-34e413e95595,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2025-08-26,SKIT,https://uei-proofs.s3.amazonaws.com/ach-55163169.pdf
1bc1bb20-915a-4d1c-994f-220ccbc882f7,18564a06-d03c-41ff-b809-34e413e95595,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2026-02-05,SKIT,https://uei-proofs.s3.amazonaws.com/ach-d1bad29e.pdf
a6b245c1-c24b-4276-8cfd-261c4c6f0a8e,9fe1bad4-ae63-4419-88ba-01dd166646c6,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2025-12-08,AWS,https://uei-proofs.s3.amazonaws.com/ach-584bc06c.pdf
c46d2f46-c3a2-47fb-b13d-4e0624bd0fe8,c71ed509-d656-4e2f-8147-6f70e32ad06d,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2025-10-15,AICTE,https://uei-proofs.s3.amazonaws.com/ach-96667d5e.pdf
9a66fa33-307e-4386-a929-6cd3d68b4fde,f3304073-90ab-4af6-8d9c-7896102e6a70,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2026-03-31,Google,https://uei-proofs.s3.amazonaws.com/ach-4b864a4e.pdf
003f4c88-79ed-4bec-a183-99dc974fd44d,bd787236-a7df-4f27-b9a5-5f483f9b46ce,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2025-08-30,Google,https://uei-proofs.s3.amazonaws.com/ach-18a19296.pdf
08357c0e-ada2-4072-83f4-b81774890a88,bd787236-a7df-4f27-b9a5-5f483f9b46ce,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2025-05-03,AICTE,https://uei-proofs.s3.amazonaws.com/ach-9cfe503e.pdf
fc6e1219-5d96-4709-8cf8-39ebdd606913,bd787236-a7df-4f27-b9a5-5f483f9b46ce,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2026-04-08,IEEE,https://uei-proofs.s3.amazonaws.com/ach-a85faefc.pdf
493d48c6-4737-4fc9-a6c9-bd2c45dff89d,17c3882a-6bfc-4535-beea-5c57a93bf0c5,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2025-08-17,SKIT,https://uei-proofs.s3.amazonaws.com/ach-def8b0e6.pdf
2d655828-2ea4-4d95-a0be-e3d4c19bfeb9,fb5465af-b2ce-4889-bf1a-bb209b543f4e,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2024-08-18,AICTE,https://uei-proofs.s3.amazonaws.com/ach-591d61f5.pdf
b5edc5dc-cab8-4dc1-bf93-7f2d6081384c,af537692-9020-4300-8c7a-5f3ebb8fd0ca,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2025-03-20,External Body,https://uei-proofs.s3.amazonaws.com/ach-4b30fb84.pdf
148a940a-6d21-4c21-886f-b72448fd9030,af537692-9020-4300-8c7a-5f3ebb8fd0ca,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2025-09-15,Google,https://uei-proofs.s3.amazonaws.com/ach-e42d20db.pdf
50883e51-7a69-4e59-bd0c-18a0a0dcd913,792afdf7-08ec-48f4-8bac-670a5347ed4c,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2025-08-12,Google,https://uei-proofs.s3.amazonaws.com/ach-473aa066.pdf
4d67f734-9ed3-4388-a20f-0ad1c05c5000,11a69a4f-88ea-4b47-a2a8-05e46b64f4d8,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2026-04-08,SKIT,https://uei-proofs.s3.amazonaws.com/ach-337df10c.pdf
9c1e4ab2-b4ae-46d4-9376-b9d2aa9e1bce,11a69a4f-88ea-4b47-a2a8-05e46b64f4d8,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2026-04-11,Google,https://uei-proofs.s3.amazonaws.com/ach-f9d15c73.pdf
4801b8b0-c1bf-42fd-96ba-076b79678603,ef3f1624-7ab1-4a9b-939f-e677ebb360d0,College Hackathon - 2nd Place,HACKATHON,Achievement recorded under Hackathon category.,2025-09-03,AICTE,https://uei-proofs.s3.amazonaws.com/ach-c8f4a17c.pdf
66f3f253-c9cd-4533-853e-b11149defbf7,ef3f1624-7ab1-4a9b-939f-e677ebb360d0,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2026-05-23,Google,https://uei-proofs.s3.amazonaws.com/ach-febdfcf2.pdf
78d17c2b-9324-4d52-9d2a-d3c09e690af2,ef3f1624-7ab1-4a9b-939f-e677ebb360d0,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-08-01,AWS,https://uei-proofs.s3.amazonaws.com/ach-eab882bb.pdf
9be90419-aa90-4cd9-b485-3dc96aa46c50,3fcad028-d89e-42be-a18b-a94532a70a96,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2025-03-09,AICTE,https://uei-proofs.s3.amazonaws.com/ach-b45cb58f.pdf
d60b6a06-33a0-47e7-8dbb-2f76b73f3982,3d8801ff-0630-430e-a453-05824da0b9c0,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2025-10-11,External Body,https://uei-proofs.s3.amazonaws.com/ach-1056e098.pdf
144ec529-0e2d-482d-adfd-c37f1da95e3f,ebc71a0e-0ba4-4dee-9661-db64e672c294,College Hackathon - 2nd Place,HACKATHON,Achievement recorded under Hackathon category.,2026-02-28,IEEE,https://uei-proofs.s3.amazonaws.com/ach-299f6b81.pdf
1e00bed7-97f7-43b1-8510-13752ce2342c,e9ef10b0-1171-4bea-8423-43c5b49dbe57,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2024-07-13,IEEE,https://uei-proofs.s3.amazonaws.com/ach-29c50190.pdf
47ab2f9d-0155-4736-8eb4-f2a83f6be391,e9ef10b0-1171-4bea-8423-43c5b49dbe57,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2026-06-07,IEEE,https://uei-proofs.s3.amazonaws.com/ach-0650d303.pdf
af05e6b2-c2f5-4d4a-9ee6-8677fc10104c,e9ef10b0-1171-4bea-8423-43c5b49dbe57,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2025-11-06,External Body,https://uei-proofs.s3.amazonaws.com/ach-00daebe0.pdf
fa3fd500-9b0e-4efb-b2ac-3d903a4dd7eb,dbac6907-6549-4f27-a048-d3f0f9f33b03,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2026-01-06,Google,https://uei-proofs.s3.amazonaws.com/ach-7adafe92.pdf
